"order","family","genus","species","subspecies","author","taxonlevel","canonical","source","merge_tag","id","accid"
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","triodontus",NA,"Rothschild, 1907","species","Ctenophthalmus triodontus","GBIF","add",9076,499
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","caballeroi",NA,"Barrera & Machado, 1960","species","Ctenophthalmus caballeroi","GBIF","add",9077,399
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","angolensis",NA,"Ribeiro, 1975","species","Ctenophthalmus angolensis","GBIF","add",9078,386
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","dux",NA,"Jordan & Rothschild, 1915","species","Ctenophthalmus dux","GBIF","add",9079,416
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","hispanicus",NA,"Jordan, 1938","species","Ctenophthalmus hispanicus","GBIF","add",9080,437
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","tertius",NA,"Smit, 1960","species","Ctenophthalmus tertius","GBIF","add",9081,497
"Siphonaptera","Leptopsyllidae","Phaenopsylla","newelli",NA,"Farhang-Azad, 1972","species","Phaenopsylla newelli","GBIF","add",9082,1487
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","segregata",NA,"Sakaguti & Jameson, 1959","species","Peromyscopsylla segregata","GBIF","add",9083,1476
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","lushuiensis",NA,"Gong Zhengda & Huang Wenli, 1992","species","Ctenophthalmus lushuiensis","GBIF","add",9084,455
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","graecus",NA,NA,"species","Ctenophthalmus graecus","GBIF","add",9085,6124
"Siphonaptera","Ceratophyllidae","Nosopsyllus","bunni",NA,"Hubbard, 1956","species","Nosopsyllus bunni","GBIF","add",9086,1162
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","micropus",NA,"Traub, 1950","species","Ctenophthalmus micropus","GBIF","add",9087,458
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","microphthalma",NA,"Beaucournu & Kock, 1996","species","Ctenophthalmus microphthalma","GBIF","add",9088,6263
"Siphonaptera","Ceratophyllidae","Nosopsyllus","oranus",NA,"(Jordan, 1931)","species","Nosopsyllus oranus","GBIF","add",9089,1180
"Siphonaptera","Ceratophyllidae","Nosopsyllus","maurus",NA,"(Jordan & Rothschild, 1912)","species","Nosopsyllus maurus","GBIF","add",9090,6445
"Siphonaptera","Vermipsyllidae","Chaetopsylla","homoea",NA,"Rothschild, 1906","species","Chaetopsylla homoea","GBIF","add",9091,268
"Siphonaptera","Vermipsyllidae","Chaetopsylla","homoea","carenis","(Jordan, 1932)","subspecies","Chaetopsylla homoea carenis","GBIF","add",9092,268
"Siphonaptera","Vermipsyllidae","Chaetopsylla","homoeus",NA,"Jordan, 1932","species","Chaetopsylla homoeus","GBIF","add",9093,268
"Siphonaptera","Stivaliidae","Medwayella","dryadosa",NA,"Traub, 1972","species","Medwayella dryadosa","GBIF","add",9094,973
"Siphonaptera","Stivaliidae","Medwayella","cambodia",NA,"(Klein, 1970)","species","Medwayella cambodia","GBIF","add",9095,972
"Siphonaptera","Vermipsyllidae","Chaetopsylla","hangchowensis",NA,"Liu Chiying, 1939","species","Chaetopsylla hangchowensis","GBIF","add",9096,266
"Siphonaptera","Vermipsyllidae","Chaetopsylla","gracilis",NA,"Lewis, 1971","species","Chaetopsylla gracilis","GBIF","add",9097,265
"Siphonaptera","Ceratophyllidae","Monopsyllus","liae",NA,"Zhang Rong-guang, Wu De-qiang & Li Bao-su, 1995","species","Monopsyllus liae","GBIF","add",9098,1057
"Siphonaptera","Ceratophyllidae","Nosopsyllus","vauceli",NA,"Klein, 1963","species","Nosopsyllus vauceli","GBIF","add",9099,1190
"Siphonaptera","Ceratophyllidae","Monopsyllus","indages",NA,"Rothschild, 1908","species","Monopsyllus indages","GBIF","add",9100,1056
"Siphonaptera","Ceratophyllidae","Monopsyllus","pteromydis",NA,"Nordberg, 1935","species","Monopsyllus pteromydis","GBIF","add",9101,1056
"Siphonaptera","Ceratophyllidae","Monopsyllus","tamias",NA,"Wagner, 1927","species","Monopsyllus tamias","GBIF","add",9102,1056
"Siphonaptera","Ceratophyllidae","Monopsyllus","paradoxus",NA,"Scalon, 1950","species","Monopsyllus paradoxus","GBIF","add",9103,1058
"Siphonaptera","Ceratophyllidae","Nosopsyllus","tamilanus",NA,"(Jordan & Rothschild, 1921)","species","Nosopsyllus tamilanus","GBIF","add",9104,1188
"Siphonaptera","Ceratophyllidae","Nosopsyllus","apicoprominus",NA,"Tsai Liyuen, Wu Wenching & Liu Chiying, 1974","species","Nosopsyllus apicoprominus","GBIF","add",9105,1155
"Siphonaptera","Ceratophyllidae","Nosopsyllus","nicanus",NA,"Jordan, 1937","species","Nosopsyllus nicanus","GBIF","add",9106,1178
"Siphonaptera","Ceratophyllidae","Nosopsyllus","utsuryoensis",NA,"Nagahana, 1954","species","Nosopsyllus utsuryoensis","GBIF","add",9107,1178
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sinaiensis",NA,"Smit, 1960","species","Nosopsyllus sinaiensis","GBIF","add",9108,1186
"Siphonaptera","Ceratophyllidae","Monopsyllus","forficus",NA,"Cai Liyun & Wu Wenching, 1987","species","Monopsyllus forficus","GBIF","add",9109,1054
"Siphonaptera","Ceratophyllidae","Spicata","rara",NA,"(I.Fox, 1940)","species","Spicata rara","GBIF","add",9110,1708
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","quadrispina",NA,"Lang & Houyong, 2003","species","Nycteridopsylla quadrispina","GBIF","add",9111,1201
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","scaliforma",NA,"Zhang Jintong & Liu Chiying, 1985","species","Peromyscopsylla scaliforma","GBIF","add",9112,1474
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","levantina",NA,"Jordan, 1942","species","Nycteridopsylla levantina","GBIF","add",9113,1203
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","rostigayevi",NA,"Peus, 1977","species","Ctenophthalmus rostigayevi","GBIF","add",9114,485
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","galba",NA,"Dampf, 1910","species","Nycteridopsylla galba","GBIF","add",9115,1200
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","wui",NA,"Hsu, 1935","species","Nycteridopsylla wui","GBIF","add",9116,1200
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","russulae",NA,"Jordan & Rothschild, 1912","species","Ctenophthalmus russulae","GBIF","add",9117,6277
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","wladimiri",NA,"Isayeva-Gurvich, 1948","species","Ctenophthalmus wladimiri","GBIF","add",9118,505
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bureschi",NA,"Rosicky, 1959","species","Ctenophthalmus bureschi","GBIF","add",9119,6235
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","orphilus",NA,"Jordan & Rothschild, 1923","species","Ctenophthalmus orphilus","GBIF","add",9120,6270
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","sklavinus",NA,"Wagner, 1933","species","Ctenophthalmus sklavinus","GBIF","add",9121,6270
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","russulae","galloibericus","Beaucournu & Lumaret, 1972","subspecies","Ctenophthalmus russulae galloibericus","GBIF","add",9122,2251
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","gratus","menoetius","Peus, 1954","subspecies","Ctenophthalmus gratus menoetius","GBIF","add",9123,2215
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","eothenomus",NA,"Li Kueichen & Huang Guiping, 1980","species","Ctenophthalmus eothenomus","GBIF","add",9124,420
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","orphilus","dolomiticus","Jordan, 1928","subspecies","Ctenophthalmus orphilus dolomiticus","GBIF","add",9125,2245
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","ostsibirica",NA,"(Scalon, 1936)","species","Peromyscopsylla ostsibirica","GBIF","add",9126,1473
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","ostsibirica","longiloba","(Jordan, 1939)","subspecies","Peromyscopsylla ostsibirica longiloba","GBIF","add",9127,1473
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","scotti",NA,"I.Fox, 1939","species","Peromyscopsylla scotti","GBIF","add",9128,1475
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","leptodactylus",NA,"Hubbard, 1963","species","Ctenophthalmus leptodactylus","GBIF","add",9129,449
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","gratus","gratus","Jordan & Rothschild, 1920","subspecies","Ctenophthalmus gratus gratus","GBIF","add",9130,2214
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","angulosus",NA,"Peus, 1977","species","Ctenophthalmus angulosus","GBIF","add",9131,387
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","spalacis",NA,"Jordan & Rothschild, 1911","species","Ctenophthalmus spalacis","GBIF","add",9132,491
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","typhlus",NA,NA,"species","Ctenophthalmus typhlus","GBIF","add",9133,491
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","capriciosus",NA,"Smit, 1960","species","Ctenophthalmus capriciosus","GBIF","add",9134,6239
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","lui",NA,"Hsieh & Jameson, 1971","species","Ctenophthalmus lui","GBIF","add",9135,454
"Siphonaptera","Hystrichopsyllidae","Phalacropsylla","hamata",NA,"Tipton & Mendez, 1968","species","Phalacropsylla hamata","GBIF","add",9136,1493
"Siphonaptera","Hystrichopsyllidae","Phalacropsylla","allos",NA,"Wagner, 1936","species","Phalacropsylla allos","GBIF","add",9137,1489
"Siphonaptera","Hystrichopsyllidae","Phalacropsylla","monticola",NA,"Augustson, 1942","species","Phalacropsylla monticola","GBIF","add",9138,1489
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","gratus",NA,"Jordan & Rothschild, 1920","species","Ctenophthalmus gratus","GBIF","add",9139,6258
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bureschi","bureschi","Rosicky, 1959","subspecies","Ctenophthalmus bureschi bureschi","GBIF","add",9140,2174
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","liui",NA,"Wu Houyong, Chen Jiaxian & Liu Quan, 1988","species","Nycteridopsylla liui","GBIF","add",9141,1204
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","dinormus",NA,"Jordan, 1932","species","Ctenophthalmus dinormus","GBIF","add",9142,414
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bureschi","anatolicus","Peus, 1977","subspecies","Ctenophthalmus bureschi anatolicus","GBIF","add",9143,2173
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","stirps",NA,"Beaucournu & Orhan, 1983","species","Ctenophthalmus stirps","GBIF","add",9144,494
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","moratus",NA,"Jordan, 1926","species","Ctenophthalmus moratus","GBIF","add",9145,460
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","reconditus",NA,"Peus, 1977","species","Ctenophthalmus reconditus","GBIF","add",9146,483
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","ruris",NA,"Jordan, 1929","species","Ctenophthalmus ruris","GBIF","add",9147,486
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","ruris","karamani","Wagner, 1936","subspecies","Ctenophthalmus ruris karamani","GBIF","add",9148,486
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","karamani",NA,"Wagner, 1936","species","Ctenophthalmus karamani","GBIF","add",9149,486
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","strigosus",NA,"Rostigayev & Solov'yeva, 1964","species","Ctenophthalmus strigosus","GBIF","add",9150,495
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bifurcus",NA,"Ioff, 1940","species","Ctenophthalmus bifurcus","GBIF","add",9151,395
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","ancyluris",NA,"Jordan, 1942","species","Nycteridopsylla ancyluris","GBIF","add",9152,6452
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","verutus",NA,"Smit, 1960","species","Ctenophthalmus verutus","GBIF","add",9153,504
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","gratus","elaeus","Peus, 1958","subspecies","Ctenophthalmus gratus elaeus","GBIF","add",9154,2213
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","russulae","tangerensis","Hastriter & Tipton, 1975","subspecies","Ctenophthalmus russulae tangerensis","GBIF","add",9155,2251
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","russulae","russulae","Jordan & Rothschild, 1912","subspecies","Ctenophthalmus russulae russulae","GBIF","add",9156,2252
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","russulae","ducis","Jordan, 1929","subspecies","Ctenophthalmus russulae ducis","GBIF","add",9157,2252
"Siphonaptera","Leptopsyllidae","Leptopsylla","nana",NA,"Argyropulo, 1946","species","Leptopsylla nana","GBIF","add",9158,885
"Siphonaptera","Hystrichopsyllidae","Phalacropsylla","paradisea",NA,"Rothschild, 1915","species","Phalacropsylla paradisea","GBIF","add",9159,1493
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","sakagutii",NA,"Jameson & Suyemoto, 1955","species","Nycteridopsylla sakagutii","GBIF","add",9160,1209
"Siphonaptera","Vermipsyllidae","Chaetopsylla","zibellina",NA,"Ioff, 1946","species","Chaetopsylla zibellina","GBIF","add",9161,285
"Siphonaptera","Vermipsyllidae","Chaetopsylla","rothschildi",NA,"Kohaut, 1903","species","Chaetopsylla rothschildi","GBIF","add",9162,278
"Siphonaptera","Vermipsyllidae","Chaetopsylla","kakhetiana",NA,"Savenko, 1949","species","Chaetopsylla kakhetiana","GBIF","add",9163,278
"Siphonaptera","Vermipsyllidae","Chaetopsylla","kakhetiana",NA,"Savenko, 1949","species","Chaetopsylla kakhetiana","GBIF","add",9164,278
"Siphonaptera","Stivaliidae","Medwayella","limi",NA,"Traub, 1972","species","Medwayella limi","GBIF","add",9165,976
"Siphonaptera","Vermipsyllidae","Chaetopsylla","zhengi",NA,"Xie Baoqi, He Jinhow & Chao Zhongjie, 1993","species","Chaetopsylla zhengi","GBIF","add",9166,284
"Siphonaptera","Stivaliidae","Medwayella","javana",NA,"(Jordan, 1933)","species","Medwayella javana","GBIF","add",9167,975
"Siphonaptera","Stivaliidae","Medwayella","robinsoni",NA,"(Rothschild, 1905)","species","Medwayella robinsoni","GBIF","add",9168,6399
"Siphonaptera","Stivaliidae","Medwayella","veruta",NA,"Traub, 1972","species","Medwayella veruta","GBIF","add",9169,984
"Siphonaptera","Stivaliidae","Medwayella","robinsoni","robinsoni","(Rothschild, 1905)","subspecies","Medwayella robinsoni robinsoni","GBIF","add",9170,2416
"Siphonaptera","Stivaliidae","Medwayella","robinsoni","tiomanica","Traub, 1972","subspecies","Medwayella robinsoni tiomanica","GBIF","add",9171,2417
"Siphonaptera","Stivaliidae","Medwayella","robinsoni","peregrinata","Traub, 1972","subspecies","Medwayella robinsoni peregrinata","GBIF","add",9172,2415
"Siphonaptera","Stivaliidae","Medwayella","robinsoni","bogora","Traub, 1972","subspecies","Medwayella robinsoni bogora","GBIF","add",9173,2414
"Siphonaptera","Pulicidae","Synosternus","longispinus",NA,"(Wagner, 1893)","species","Synosternus longispinus","GBIF","add",9174,1791
"Siphonaptera","Hystrichopsyllidae","Phalacropsylla","morlani",NA,"Eads & Campos, 1982","species","Phalacropsylla morlani","GBIF","add",9175,1490
"Siphonaptera","Pulicidae","Synosternus","caffer",NA,"(Jordan & Rothschild, 1923)","species","Synosternus caffer","GBIF","add",9176,1790
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","vancouverensis",NA,"Wagner, 1936","species","Nycteridopsylla vancouverensis","GBIF","add",9177,1211
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","lycosius",NA,"Jordan & Rothschild, 1913","species","Ctenophthalmus lycosius","GBIF","add",9178,456
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","myodosus",NA,"Traub & Barrera, 1966","species","Ctenophthalmus myodosus","GBIF","add",9179,461
"Siphonaptera","Leptopsyllidae","Leptopsylla","aethiopica",NA,"(Rothschild, 1908)","species","Leptopsylla aethiopica","GBIF","add",9180,6378
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","himalaica",NA,"(Rothschild, 1915)","species","Peromyscopsylla himalaica","GBIF","add",9181,2581
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","himalaica","sinica","Li & Wang, 1959","subspecies","Peromyscopsylla himalaica sinica","GBIF","add",9182,2581
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","teres",NA,"Ioff & Argyropulo, 1934","species","Ctenophthalmus teres","GBIF","add",9183,6282
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","calceata",NA,"(Ioff & Labunets, 1953)","species","Nycteridopsylla calceata","GBIF","add",9184,1195
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","selenis",NA,"(Rothschild, 1906)","species","Peromyscopsylla selenis","GBIF","add",9185,1477
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","duma",NA,"Traub, 1944","species","Peromyscopsylla duma","GBIF","add",9186,1477
"Siphonaptera","Hystrichopsyllidae","Corypsylla","ornata",NA,"C.Fox, 1908","species","Corypsylla ornata","GBIF","add",9187,351
"Siphonaptera","Hystrichopsyllidae","Corypsylla","setosifrons",NA,"Stewart, 1940","species","Corypsylla setosifrons","GBIF","add",9188,351
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","stenurus",NA,"Jordan, 1937","species","Ctenophthalmus stenurus","GBIF","add",9189,493
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","savii",NA,"Jordan & Rothschild, 1921","species","Ctenophthalmus savii","GBIF","add",9190,6278
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","intermedia",NA,"Lewis & Wilson, 1982","species","Nycteridopsylla intermedia","GBIF","add",9191,1202
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","wranghami",NA,"Smit, 1975","species","Ctenophthalmus wranghami","GBIF","add",9192,506
"Siphonaptera","Pygiopsyllidae","Hoogstraalia","novaeguineae",NA,"Holland, 1969","species","Hoogstraalia novaeguineae","GBIF","add",9193,753
"Siphonaptera","Ceratophyllidae","Nosopsyllus","fidus",NA,"(Jordan & Rothschild, 1915)","species","Nosopsyllus fidus","GBIF","add",9194,1170
"Siphonaptera","Ceratophyllidae","Nosopsyllus","antakyaicus",NA,"Aktas, 1999","species","Nosopsyllus antakyaicus","GBIF","add",9195,1154
"Siphonaptera","Ceratophyllidae","Nosopsyllus","aralis",NA,"(Argyropulo, 1946)","species","Nosopsyllus aralis","GBIF","add",9196,6435
"Siphonaptera","Ceratophyllidae","Nosopsyllus","medus",NA,"Jordan, 1938","species","Nosopsyllus medus","GBIF","add",9197,1174
"Siphonaptera","Ceratophyllidae","Nosopsyllus","medus","stylifer","(Peus, 1978)","subspecies","Nosopsyllus medus stylifer","GBIF","add",9198,1174
"Siphonaptera","Ceratophyllidae","Nosopsyllus","incisus",NA,"(Jordan & Rothschild, 1913)","species","Nosopsyllus incisus","GBIF","add",9199,6440
"Siphonaptera","Ceratophyllidae","Citellophilus","jenissejensis",NA,"(Wagner, 1902)","species","Citellophilus jenissejensis","GBIF","add",9200,313
"Siphonaptera","Ceratophyllidae","Nosopsyllus","sincerus",NA,"(Jordan & Rothschild, 1921)","species","Nosopsyllus sincerus","GBIF","add",9201,1187
"Siphonaptera","Ceratophyllidae","Nosopsyllus","ceylonensis",NA,"Smit, 1953","species","Nosopsyllus ceylonensis","GBIF","add",9202,1163
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","harputus",NA,"Aktas, 1989","species","Ctenophthalmus harputus","GBIF","add",9203,436
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","gansuensis",NA,"Wu Houyong, Zhang Rongguang & Wang Xin'e, 1982","species","Ctenophthalmus gansuensis","GBIF","add",9204,432
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","oligochaeta",NA,"Rybin, 1961","species","Nycteridopsylla oligochaeta","GBIF","add",9205,1207
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","egregius",NA,"Peus, 1964","species","Ctenophthalmus egregius","GBIF","add",9206,6249
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","inornatus",NA,"Wagner, 1916","species","Ctenophthalmus inornatus","GBIF","add",9207,440
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","phrator",NA,"Jordan, 1929","species","Ctenophthalmus phrator","GBIF","add",9208,440
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","phrator",NA,"Jordan, 1929","species","Ctenophthalmus phrator","GBIF","add",9209,440
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","formasanus",NA,"Svihla, 1942","species","Ctenophthalmus formasanus","GBIF","add",9210,428
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","caecus",NA,"Beaucournu & Morel, 1992","species","Ctenophthalmus caecus","GBIF","add",9211,400
