username,hierarchy_name,scientific_name,name_rank,parent_name,noclass_term_type_1,noclass_term_1,noclass_term_type_2,noclass_term_2,noclass_term_type_3,noclass_term_3,noclass_term_type_4,noclass_term_4,noclass_term_type_5,noclass_term_5,noclass_term_type_6,noclass_term_6,noclass_term_type_7,noclass_term_7,noclass_term_type_8,noclass_term_8,noclass_term_type_9,noclass_term_9,noclass_term_type_10,noclass_term_10
jegelewicz,Siphonaptera,Neopsylla bidentatiformis,species,Neopsylla,author_text,"(Wagner, 1893)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Synosternus longispinus,species,Synosternus,author_text,"(Wagner, 1893)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Coptopsylla lamellifer lamellifer,subspecies,Coptopsylla lamellifer,author_text,"(Wagner, 1895)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amphipsylla sibirica sibirica,subspecies,Amphipsylla sibirica,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla lagomys,species,Callopsylla,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus tesquorum tesquorum,subspecies,Citellophilus tesquorum,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus orientalis orientalis,subspecies,Ctenophthalmus orientalis,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus uncinatus uncinatus,subspecies,Ctenophthalmus uncinatus,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ischnopsyllus obscurus,species,Ischnopsyllus,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ischnopsyllus petropolitanus,species,Ischnopsyllus,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ischnopsyllus variabilis,species,Ischnopsyllus,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Leptopsylla taschenbergi taschenbergi,subspecies,Leptopsylla taschenbergi,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Neopsylla setosa setosa,subspecies,Neopsylla setosa,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus consimilis,species,Nosopsyllus,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Oropsylla silantiewi,species,Oropsylla,author_text,"(Wagner, 1898)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophyllus armatus armatus,subspecies,Ctenophyllus armatus,author_text,"(Wagner, 1901)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophyllus subarmatus,species,Ctenophyllus,author_text,"(Wagner, 1901)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla altaica,species,Rhadinopsylla,author_text,"(Wagner, 1901)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus jenissejensis,species,Citellophilus,author_text,"(Wagner, 1902)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus simplex simplex,subspecies,Citellophilus simplex,author_text,"(Wagner, 1902)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus proximus,species,Ctenophthalmus,author_text,"(Wagner, 1903)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla conformis conformis,subspecies,Xenopsylla conformis,author_text,"(Wagner, 1903)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla gerbilli gerbilli,subspecies,Xenopsylla gerbilli,author_text,"(Wagner, 1903)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus laeviceps laeviceps,subspecies,Nosopsyllus laeviceps,author_text,"(Wagner, 1909)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Megabothris calcarifer,species,Megabothris,author_text,"(Wagner, 1913)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus mokrzeckyi,species,Nosopsyllus,author_text,"(Wagner, 1916)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla kaznakovi,species,Callopsylla,author_text,"(Wagner, 1928)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla kozlovi,species,Callopsylla,author_text,"(Wagner, 1928)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Leptopsylla ctenophora,species,Leptopsylla,author_text,"(Wagner, 1928)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus monstrosus,species,Nosopsyllus,author_text,"(Wagner, 1928)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Corrodopsylla obtusata,species,Corrodopsylla,author_text,"(Wagner, 1929)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Chaetopsylla appropinquans,species,Chaetopsylla,author_text,"(Wagner, 1930)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Leptopsylla sexdentata,species,Leptopsylla,author_text,"(Wagner, 1930)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Megabothris advenarius advenarius,subspecies,Megabothris advenarius,author_text,"(Wagner, 1930)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ophthalmopsylla kiritschenkoi,species,Ophthalmopsylla,author_text,"(Wagner, 1930)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Coptopsylla wassiliewi,species,Coptopsylla,author_text,"(Wagner, 1932)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Acanthopsylla enderleini,species,Acanthopsylla,author_text,"(Wagner, 1933)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus lebedewi lebedewi,subspecies,Citellophilus lebedewi,author_text,"(Wagner, 1933)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus laeviceps ellobii,subspecies,Nosopsyllus laeviceps,author_text,"(Wagner, 1933)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Pulex echidnophagoides,species,Pulex,author_text,"(Wagner, 1933)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Leptopsylla sciurobia,species,Leptopsylla,author_text,"(Wagner, 1934)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Epitedia scapani,species,Epitedia,author_text,"(Wagner, 1936)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ectinorus viscachae,species,Ectinorus,author_text,"(Wagner, 1937)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Polygenis pradoi,species,Polygenis,author_text,"(Wagner, 1937)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Polygenis pygaerus,species,Polygenis,author_text,"(Wagner, 1937)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Polygenis dendrobius,species,Polygenis,author_text,"(Wagner, 1939)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Polygenis bohlsi bohlsi,subspecies,Polygenis bohlsi,author_text,"(Wahlgren, 1901)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Lagaropsylla signata,species,Lagaropsylla,author_text,"(Wahlgren, 1903)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Megabothris groenlandicus,species,Megabothris,author_text,"(Wahlgren, 1903)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Megabothris rectangulatus,species,Megabothris,author_text,"(Wahlgren, 1903)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ischnopsyllus consimilis,species,Ischnopsyllus,author_text,"(Wahlgren, 1904)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus fringillae,species,Ceratophyllus,author_text,"(Walker, 1856)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paraceras melis melis,subspecies,Paraceras melis,author_text,"(Walker, 1856)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Macrostylophora liae,species,Macrostylophora,author_text,"(Wang, 1957)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Chiastopsylla rossi,species,Chiastopsylla,author_text,"(Waterston, 1909)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhinolophopsylla ashworthi,species,Rhinolophopsylla,author_text,"(Waterston, 1913)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Dampfia grahami grahami,subspecies,Dampfia grahami,author_text,"(Waterston, 1915)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Oxyparius isomalus,species,Oxyparius,author_text,"(Waterston, 1915)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Caenopsylla assimulata,species,Caenopsylla,author_text,"(Weiss, 1913)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Myoxopsylla copulabilis,species,Myoxopsylla,author_text,"(Weiss, 1917)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Myoxopsylla laverani,,,,,,,,
jegelewicz,Siphonaptera,Echidnophaga gallinacea,species,Echidnophaga,author_text,"(Westwood, 1875)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Malacopsylla grossiventris,species,Malacopsylla,author_text,"(Weyenbergh, 1879)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Myodopsylla isidori,species,Myodopsylla,author_text,"(Weyenbergh, 1881)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Tiamastus cavicola,species,Tiamastus,author_text,"(Weyenbergh, 1881)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus laeviceps kuzenkovi,subspecies,Nosopsyllus laeviceps,author_text,"(Yagubyants, 1953)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nosopsyllus philippovi philippovi,subspecies,Nosopsyllus philippovi,author_text,"(Zagniborodova & Mikulin, 1957)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla pitymydis,species,Rhadinopsylla,author_text,"(Zavattari, 1914)",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Rhadinopsylla isacantha,,,,,,,,
jegelewicz,Siphonaptera,Anomiopsyllus perotensis,species,Anomiopsyllus,author_text,"Acosta & Fernandez, 2009",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Hystrichopsylla cryptotis,species,Hystrichopsylla,author_text,"Acosta & Morrone, 2005",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Strepsylla ixtlanensis,species,Strepsylla,author_text,"Acosta, 2010",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Strepsylla longicauda,species,Strepsylla,author_text,"Acosta, 2010",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Strepsylla queretana,species,Strepsylla,author_text,"Acosta, 2010",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Strepsylla tezontli,species,Strepsylla,author_text,"Acosta, 2010",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Strepsylla vargasi,species,Strepsylla,author_text,"Acosta, 2010",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Kohlsia misantlensis,species,Kohlsia,author_text,"Acosta, R. & B. Saleda-Sanchez, 2019",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Kohlsia ahuacatlan,species,Kohlsia,author_text,"Acosta, Salceda-Sánchez & Ponce-Ulloa, 2009",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Kohlsia zyanya,species,Kohlsia,author_text,"Acosta, Salceda-Sánchez & Ponce-Ulloa, 2009",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla integella alpestris,subspecies,Rhadinopsylla integella,author_text,"Agryropulo, 1948",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Rhadinopsylla caucasica,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus harputus,species,Ctenophthalmus,author_text,"Aktas, 1989",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ischnopsyllus kilitbahricus,species,Ischnopsyllus,author_text,"Aktas, 1990",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
